0,-1.5707963267949,0.125714687448328,-1.43557593530015e-16,1.92996000016517,-1.18075508048167e-16,1.08591796597722,-2.75237877089403e-17,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.01,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.02,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.03,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.04,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.05,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.06,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.07,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.08,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.09,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.1,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.11,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.12,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.13,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.14,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.15,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.16,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.17,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.18,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.19,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.2,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.21,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.22,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.23,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.24,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.25,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.26,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.27,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.28,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.29,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.3,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.31,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.32,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.33,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.34,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.35,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.36,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.37,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.38,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.39,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.4,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.41,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.42,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.43,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.44,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.45,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.46,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.47,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.48,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.49,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.5,0,0,0,0,0,0,0,0,-0.4,0.35,0,0.707106781186547,0.707106781186547,0
0.51,0,0,0,0,0,0,0,0,-0.4005,0.3495,0,0.707106781186547,0.707106781186547,0
0.52,0,0,0,0,0,0,0,0,-0.401,0.349,0,0.707106781186547,0.707106781186547,0
0.53,0,0,0,0,0,0,0,0,-0.4015,0.3485,0,0.707106781186547,0.707106781186547,0
0.54,0,0,0,0,0,0,0,0,-0.402,0.348,0,0.707106781186547,0.707106781186547,0
0.55,0,0,0,0,0,0,0,0,-0.4025,0.3475,0,0.707106781186547,0.707106781186547,0
0.56,0,0,0,0,0,0,0,0,-0.403,0.347,0,0.707106781186547,0.707106781186547,0
0.57,0,0,0,0,0,0,0,0,-0.4035,0.3465,0,0.707106781186547,0.707106781186547,0
0.58,0,0,0,0,0,0,0,0,-0.404,0.346,0,0.707106781186547,0.707106781186547,0
0.59,0,0,0,0,0,0,0,0,-0.4045,0.3455,0,0.707106781186547,0.707106781186547,0
0.6,0,0,0,0,0,0,0,0,-0.405,0.345,0,0.707106781186547,0.707106781186547,0
0.61,0,0,0,0,0,0,0,0,-0.4055,0.3445,0,0.707106781186547,0.707106781186547,0
0.62,0,0,0,0,0,0,0,0,-0.406,0.344,0,0.707106781186547,0.707106781186547,0
0.63,0,0,0,0,0,0,0,0,-0.4065,0.3435,0,0.707106781186547,0.707106781186547,0
0.64,0,0,0,0,0,0,0,0,-0.407,0.343,0,0.707106781186547,0.707106781186547,0
0.65,0,0,0,0,0,0,0,0,-0.4075,0.3425,0,0.707106781186547,0.707106781186547,0
0.66,0,0,0,0,0,0,0,0,-0.408,0.342,0,0.707106781186547,0.707106781186547,0
0.67,0,0,0,0,0,0,0,0,-0.4085,0.3415,0,0.707106781186547,0.707106781186547,0
0.68,0,0,0,0,0,0,0,0,-0.409,0.341,0,0.707106781186547,0.707106781186547,0
0.69,0,0,0,0,0,0,0,0,-0.4095,0.3405,0,0.707106781186547,0.707106781186547,0
0.7,0,0,0,0,0,0,0,0,-0.41,0.34,0,0.707106781186547,0.707106781186547,0
0.71,0,0,0,0,0,0,0,0,-0.4105,0.3395,0,0.707106781186547,0.707106781186547,0
0.72,0,0,0,0,0,0,0,0,-0.411,0.339,0,0.707106781186547,0.707106781186547,0
0.73,0,0,0,0,0,0,0,0,-0.4115,0.3385,0,0.707106781186547,0.707106781186547,0
0.74,0,0,0,0,0,0,0,0,-0.412,0.338,0,0.707106781186547,0.707106781186547,0
0.75,0,0,0,0,0,0,0,0,-0.4125,0.3375,0,0.707106781186547,0.707106781186547,0
0.76,0,0,0,0,0,0,0,0,-0.413,0.337,0,0.707106781186547,0.707106781186547,0
0.77,0,0,0,0,0,0,0,0,-0.4135,0.3365,0,0.707106781186547,0.707106781186547,0
0.78,0,0,0,0,0,0,0,0,-0.414,0.336,0,0.707106781186547,0.707106781186547,0
0.79,0,0,0,0,0,0,0,0,-0.4145,0.3355,0,0.707106781186547,0.707106781186547,0
0.8,0,0,0,0,0,0,0,0,-0.415,0.335,0,0.707106781186547,0.707106781186547,0
0.81,0,0,0,0,0,0,0,0,-0.4155,0.3345,0,0.707106781186547,0.707106781186547,0
0.82,0,0,0,0,0,0,0,0,-0.416,0.334,0,0.707106781186547,0.707106781186547,0
0.83,0,0,0,0,0,0,0,0,-0.4165,0.3335,0,0.707106781186547,0.707106781186547,0
0.84,0,0,0,0,0,0,0,0,-0.417,0.333,0,0.707106781186547,0.707106781186547,0
0.85,0,0,0,0,0,0,0,0,-0.4175,0.3325,0,0.707106781186547,0.707106781186547,0
0.86,0,0,0,0,0,0,0,0,-0.418,0.332,0,0.707106781186547,0.707106781186547,0
0.87,0,0,0,0,0,0,0,0,-0.4185,0.3315,0,0.707106781186547,0.707106781186547,0
0.88,0,0,0,0,0,0,0,0,-0.419,0.331,0,0.707106781186547,0.707106781186547,0
0.89,0,0,0,0,0,0,0,0,-0.4195,0.3305,0,0.707106781186547,0.707106781186547,0
0.9,0,0,0,0,0,0,0,0,-0.42,0.33,0,0.707106781186547,0.707106781186547,0
0.91,0,0,0,0,0,0,0,0,-0.4205,0.3295,0,0.707106781186547,0.707106781186547,0
0.92,0,0,0,0,0,0,0,0,-0.421,0.329,0,0.707106781186547,0.707106781186547,0
0.93,0,0,0,0,0,0,0,0,-0.4215,0.3285,0,0.707106781186547,0.707106781186547,0
0.94,0,0,0,0,0,0,0,0,-0.422,0.328,0,0.707106781186547,0.707106781186547,0
0.95,0,0,0,0,0,0,0,0,-0.4225,0.3275,0,0.707106781186547,0.707106781186547,0
0.96,0,0,0,0,0,0,0,0,-0.423,0.327,0,0.707106781186547,0.707106781186547,0
0.97,0,0,0,0,0,0,0,0,-0.4235,0.3265,0,0.707106781186547,0.707106781186547,0
0.98,0,0,0,0,0,0,0,0,-0.424,0.326,0,0.707106781186547,0.707106781186547,0
0.99,0,0,0,0,0,0,0,0,-0.4245,0.3255,0,0.707106781186547,0.707106781186547,0
1,0,0,0,0,0,0,0,0,-0.425,0.325,0,0.707106781186547,0.707106781186547,0
1.01,0,0,0,0,0,0,0,0,-0.4255,0.3245,0,0.707106781186547,0.707106781186547,0
1.02,0,0,0,0,0,0,0,0,-0.426,0.324,0,0.707106781186547,0.707106781186547,0
1.03,0,0,0,0,0,0,0,0,-0.4265,0.3235,0,0.707106781186547,0.707106781186547,0
1.04,0,0,0,0,0,0,0,0,-0.427,0.323,0,0.707106781186547,0.707106781186547,0
1.05,0,0,0,0,0,0,0,0,-0.4275,0.3225,0,0.707106781186547,0.707106781186547,0
1.06,0,0,0,0,0,0,0,0,-0.428,0.322,0,0.707106781186547,0.707106781186547,0
1.07,0,0,0,0,0,0,0,0,-0.4285,0.3215,0,0.707106781186547,0.707106781186547,0
1.08,0,0,0,0,0,0,0,0,-0.429,0.321,0,0.707106781186547,0.707106781186547,0
1.09,0,0,0,0,0,0,0,0,-0.4295,0.3205,0,0.707106781186547,0.707106781186547,0
1.1,0,0,0,0,0,0,0,0,-0.43,0.32,0,0.707106781186547,0.707106781186547,0
1.11,0,0,0,0,0,0,0,0,-0.4305,0.3195,0,0.707106781186547,0.707106781186547,0
1.12,0,0,0,0,0,0,0,0,-0.431,0.319,0,0.707106781186547,0.707106781186547,0
1.13,0,0,0,0,0,0,0,0,-0.4315,0.3185,0,0.707106781186547,0.707106781186547,0
1.14,0,0,0,0,0,0,0,0,-0.432,0.318,0,0.707106781186547,0.707106781186547,0
1.15,0,0,0,0,0,0,0,0,-0.4325,0.3175,0,0.707106781186547,0.707106781186547,0
1.16,0,0,0,0,0,0,0,0,-0.433,0.317,0,0.707106781186547,0.707106781186547,0
1.17,0,0,0,0,0,0,0,0,-0.4335,0.3165,0,0.707106781186547,0.707106781186547,0
1.18,0,0,0,0,0,0,0,0,-0.434,0.316,0,0.707106781186547,0.707106781186547,0
1.19,0,0,0,0,0,0,0,0,-0.4345,0.3155,0,0.707106781186547,0.707106781186547,0
1.2,0,0,0,0,0,0,0,0,-0.435,0.315,0,0.707106781186547,0.707106781186547,0
1.21,0,0,0,0,0,0,0,0,-0.4355,0.3145,0,0.707106781186547,0.707106781186547,0
1.22,0,0,0,0,0,0,0,0,-0.436,0.314,0,0.707106781186547,0.707106781186547,0
1.23,0,0,0,0,0,0,0,0,-0.4365,0.3135,0,0.707106781186547,0.707106781186547,0
1.24,0,0,0,0,0,0,0,0,-0.437,0.313,0,0.707106781186547,0.707106781186547,0
1.25,0,0,0,0,0,0,0,0,-0.4375,0.3125,0,0.707106781186547,0.707106781186547,0
1.26,0,0,0,0,0,0,0,0,-0.438,0.312,0,0.707106781186547,0.707106781186547,0
1.27,0,0,0,0,0,0,0,0,-0.4385,0.3115,0,0.707106781186547,0.707106781186547,0
1.28,0,0,0,0,0,0,0,0,-0.439,0.311,0,0.707106781186547,0.707106781186547,0
1.29,0,0,0,0,0,0,0,0,-0.4395,0.3105,0,0.707106781186547,0.707106781186547,0
1.3,0,0,0,0,0,0,0,0,-0.44,0.31,0,0.707106781186547,0.707106781186547,0
1.31,0,0,0,0,0,0,0,0,-0.4405,0.3095,0,0.707106781186547,0.707106781186547,0
1.32,0,0,0,0,0,0,0,0,-0.441,0.309,0,0.707106781186547,0.707106781186547,0
1.33,0,0,0,0,0,0,0,0,-0.4415,0.3085,0,0.707106781186547,0.707106781186547,0
1.34,0,0,0,0,0,0,0,0,-0.442,0.308,0,0.707106781186547,0.707106781186547,0
1.35,0,0,0,0,0,0,0,0,-0.4425,0.3075,0,0.707106781186547,0.707106781186547,0
1.36,0,0,0,0,0,0,0,0,-0.443,0.307,0,0.707106781186547,0.707106781186547,0
1.37,0,0,0,0,0,0,0,0,-0.4435,0.3065,0,0.707106781186547,0.707106781186547,0
1.38,0,0,0,0,0,0,0,0,-0.444,0.306,0,0.707106781186547,0.707106781186547,0
1.39,0,0,0,0,0,0,0,0,-0.4445,0.3055,0,0.707106781186547,0.707106781186547,0
1.4,0,0,0,0,0,0,0,0,-0.445,0.305,0,0.707106781186547,0.707106781186547,0
1.41,0,0,0,0,0,0,0,0,-0.4455,0.3045,0,0.707106781186547,0.707106781186547,0
1.42,0,0,0,0,0,0,0,0,-0.446,0.304,0,0.707106781186547,0.707106781186547,0
1.43,0,0,0,0,0,0,0,0,-0.4465,0.3035,0,0.707106781186547,0.707106781186547,0
1.44,0,0,0,0,0,0,0,0,-0.447,0.303,0,0.707106781186547,0.707106781186547,0
1.45,0,0,0,0,0,0,0,0,-0.4475,0.3025,0,0.707106781186547,0.707106781186547,0
1.46,0,0,0,0,0,0,0,0,-0.448,0.302,0,0.707106781186547,0.707106781186547,0
1.47,0,0,0,0,0,0,0,0,-0.4485,0.3015,0,0.707106781186547,0.707106781186547,0
1.48,0,0,0,0,0,0,0,0,-0.449,0.301,0,0.707106781186547,0.707106781186547,0
1.49,0,0,0,0,0,0,0,0,-0.4495,0.3005,0,0.707106781186547,0.707106781186547,0
1.5,0,0,0,0,0,0,0,0,-0.45,0.3,0,0.707106781186547,0.707106781186547,0
1.51,0,0,0,0,0,0,0,0,-0.451,0.3,0,0.707106781186547,0.707106781186547,0
1.52,0,0,0,0,0,0,0,0,-0.453010101010101,0.3,0,0.707106781186547,0.707106781186547,0
1.53,0,0,0,0,0,0,0,0,-0.455020202020202,0.3,0,0.707106781186547,0.707106781186547,0
1.54,0,0,0,0,0,0,0,0,-0.457030303030303,0.3,0,0.707106781186547,0.707106781186547,0
1.55,0,0,0,0,0,0,0,0,-0.459040404040404,0.3,0,0.707106781186547,0.707106781186547,0
1.56,0,0,0,0,0,0,0,0,-0.461050505050505,0.3,0,0.707106781186547,0.707106781186547,0
1.57,0,0,0,0,0,0,0,0,-0.463060606060606,0.3,0,0.707106781186547,0.707106781186547,0
1.58,0,0,0,0,0,0,0,0,-0.465070707070707,0.3,0,0.707106781186547,0.707106781186547,0
1.59,0,0,0,0,0,0,0,0,-0.467080808080808,0.3,0,0.707106781186547,0.707106781186547,0
1.6,0,0,0,0,0,0,0,0,-0.469090909090909,0.3,0,0.707106781186547,0.707106781186547,0
1.61,0,0,0,0,0,0,0,0,-0.47110101010101,0.3,0,0.707106781186547,0.707106781186547,0
1.62,0,0,0,0,0,0,0,0,-0.473111111111111,0.3,0,0.707106781186547,0.707106781186547,0
1.63,0,0,0,0,0,0,0,0,-0.475121212121212,0.3,0,0.707106781186547,0.707106781186547,0
1.64,0,0,0,0,0,0,0,0,-0.477131313131313,0.3,0,0.707106781186547,0.707106781186547,0
1.65,0,0,0,0,0,0,0,0,-0.479141414141414,0.3,0,0.707106781186547,0.707106781186547,0
1.66,0,0,0,0,0,0,0,0,-0.481151515151515,0.3,0,0.707106781186547,0.707106781186547,0
1.67,0,0,0,0,0,0,0,0,-0.483161616161616,0.3,0,0.707106781186547,0.707106781186547,0
1.68,0,0,0,0,0,0,0,0,-0.485171717171717,0.3,0,0.707106781186547,0.707106781186547,0
1.69,0,0,0,0,0,0,0,0,-0.487181818181818,0.3,0,0.707106781186547,0.707106781186547,0
1.7,0,0,0,0,0,0,0,0,-0.489191919191919,0.3,0,0.707106781186547,0.707106781186547,0
